Date_Pointage;Destination;Objectif;NOMBRE DE BUS;Observation;Action;Shift_Prevu_Nom;Heure_Pointage_Reel;Heure_Cible_Texte
2026-02-28;ML BOURG (SACEM) STCI;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:51;06:00
2026-02-28;ML BOURG (SACEM) STCI;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:55;06:00
2026-02-28;ML BOURG GUENGLA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:46:00;06:00
2026-02-28;JDAIDA STCI;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:44;06:00
2026-02-28;JDAIDA STCI;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:3;06:00
2026-02-28;TBORBA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:43:00;06:00
2026-02-28;RAOUED+ BORJ TOUIL;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:51;06:00
2026-02-28;RAOUED+ BORJ TOUIL;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:50;06:00
2026-02-28;DAWAR HICHER;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:35;06:00
2026-02-28;DAWAR HICHER;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:50;06:00
2026-02-28;JBAL LAHMER;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:50:00;06:00
2026-02-28;SIDI HASSINE;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:53:00;06:00
2026-02-28;SOUKRA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:34:00;06:00
2026-02-28;JARZOUNA (BEN HAMED);10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:51:00;14:00
2026-02-28;ML ABDERAHMEN;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:59:00;14:00
2026-02-28;ML BOURG (TRANSFAL);10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:51:00;14:00
2026-02-28;ML BOURG (OM HANI);10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:54:00;14:00
2026-02-28;JARZOUNA (CITÉ);10 minutes Avant l’heure;1.0;;;L'horaire 14h;14:15:00;14:00
2026-02-28;ML BOURG (CITÉ ENAJEH);10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:46:00;14:00
2026-02-28;ML BOURG JABANA+PHARMACIE CITÉ ENAJEH;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:58:00;14:00
2026-02-28;MATEUR (JALTA);10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:51:00;14:00
2026-02-28;MATEUR CITÉ ENACER;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:50;14:00
2026-02-28;MATEUR CITÉ ENACER;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:53;14:00
2026-02-28;MATEUR TECHGUA +(GARRE ROUTIÈRE);10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:53:00;14:00
2026-02-28;K ANDALOUS 1;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:53:00;14:00
2026-02-28; ZHANA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:31:00;14:00
2026-02-28;BNI NAFAA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:59;14:00
2026-02-28;BNI NAFAA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:54;14:00
2026-02-28;SIDI THABET;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:40:00;14:00
2026-02-28;OUED LIL;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:39:00;14:00
2026-02-28;BLAT;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:40:00;14:00
2026-02-28;BNI TOUN;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:56:00;14:00
2026-02-28;TESKRAYA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:44;14:00
2026-02-28;TESKRAYA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:48;14:00
2026-02-28;CITE TADHAMEN;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:59:00;14:00
2026-02-28;CITE ELBASSATINE;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:39;14:00
2026-02-28;CITE ELBASSATINE;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:54;14:00
2026-02-28;7 NOVEMBRE STCI;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:44;14:00
2026-02-28;7 NOVEMBRE STCI;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:57;14:00
2026-02-28;7 NOVEMBRE STCI;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:54:00;14:00
2026-02-28;GARRE ROUTIÈRE TUNIS +HRIZA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:42;14:00
2026-02-28;GARRE ROUTIÈRE TUNIS +HRIZA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:46;14:00
2026-02-28;ML JEMIL EXT;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:46:00;14:00
2026-02-28;ML BOURG (TINJA) STCI;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:53:00;14:00
2026-02-28;ML BOURG (SACEM) STCI;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:45;14:00
2026-02-28;ML BOURG (SACEM) STCI;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:53;14:00
2026-02-28;ML BOURG GUENGLA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:44:00;14:00
2026-02-28;JDAIDA STCI;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:36;14:00
2026-02-28;JDAIDA STCI;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:46;14:00
2026-02-28;TBORBA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:40:00;14:00
2026-02-28;RAOUED+ BORJ TOUIL;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:42;14:00
2026-02-28;RAOUED+ BORJ TOUIL;10 minutes Avant l’heure;1.0;;;L'horaire 14h;14:28;14:00
2026-02-28;DAWAR HICHER;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:59;14:00
2026-02-28;DAWAR HICHER;10 minutes Avant l’heure;1.0;;;L'horaire 14h;14:08;14:00
2026-02-28;JBAL LAHMER;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:56:00;14:00
2026-02-28;SIDI HASSINE;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:54:00;14:00
2026-02-28;SOUKRA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:36:00;14:00
2026-02-28;GHAR ELMILEH;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:56:00;14:00
2026-03-01;JARZOUNA (BEN HAMED);10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:56:00;22:00
2026-03-01;ML ABDERAHMEN;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:53:00;22:00
2026-03-01;ML BOURG (TRANSFAL);10 minutes Avant l’heure;1.0;enajeh+transfal;;L'horaire 22h;21:50:00;22:00
2026-03-01;ML BOURG (OM HANI);10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:56:00;22:00
2026-03-01;ML BOURG (CNSS;10 minutes Avant l’heure;1.0;tinja+cnss;;L'horaire 22h;21:55:00;22:00
2026-03-01;JARZOUNA (CITÉ);10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:57;22:00
2026-03-01;JARZOUNA (CITÉ);10 minutes Avant l’heure;1.0;;;L'horaire 22h;22:14;22:00
2026-03-01;JARZOUNA (CITÉ);10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:53;22:00
2026-03-01;ML BOURG (CITÉ ENAJEH);10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47:00;22:00
2026-03-01;ML BOURG JABANA+PHARMACIE CITÉ ENAJEH;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:35:00;22:00
2026-03-01;MATEUR (JALTA);10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:48:00;22:00
2026-03-01;MATEUR CITÉ ENACER;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:48;22:00
2026-03-01;MATEUR CITÉ ENACER;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47;22:00
2026-03-01;MATEUR TECHGUA +(GARRE ROUTIÈRE);10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47:00;22:00
2026-03-01;K ANDALOUS 1;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:52:00;22:00
2026-03-01; ZHANA;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47:00;22:00
2026-03-01;BNI NAFAA;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47:00;22:00
2026-03-01;SIDI THABET;10 minutes Avant l’heure;1.0;vide pour faire le retour;;L'horaire 22h;21:42:00;22:00
2026-03-01;OUED LIL;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:48:00;22:00
2026-03-01;BLAT;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:45:00;22:00
2026-03-01;BNI TOUN;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:51:00;22:00
2026-03-01;TESKRAYA;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47:00;22:00
2026-03-01;CITE TADHAMEN;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:58:00;22:00
2026-03-01;CITE ELBASSATINE;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:38:00;22:00
2026-03-01;7 NOVEMBRE STCI;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:41:00;22:00
2026-03-01;GARRE ROUTIÈRE TUNIS +HRIZA;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47:00;22:00
2026-03-01;ML JEMIL EXT;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:53:00;22:00
2026-03-01;ML BOURG (TINJA) STCI;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:51:00;22:00
2026-03-01;ML BOURG (SACEM) STCI;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:45;22:00
2026-03-01;ML BOURG (SACEM) STCI;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:38;22:00
2026-03-01;ML BOURG GUENGLA;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47:00;22:00
2026-03-01;JDAIDA STCI;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:38:00;22:00
2026-03-01;TBORBA;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:34:00;22:00
2026-03-01;RAOUED+ BORJ TOUIL;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47;22:00
2026-03-01;RAOUED+ BORJ TOUIL;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47;22:00
2026-03-01;DAWAR HICHER;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:53;22:00
2026-03-01;DAWAR HICHER;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:53;22:00
2026-03-01;JBAL LAHMER;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:45:00;22:00
2026-03-01;SIDI HASSINE;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47:00;22:00
2026-03-01;SOUKRA;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:38:00;22:00
2026-03-01;JARZOUNA (BEN HAMED);10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:51:00;06:00
2026-03-01;ML ABDERAHMEN;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:54:00;06:00
2026-03-01;ML BOURG (TRANSFAL);10 minutes Avant l’heure;1.0;enajeh+transfal;;L'horaire 06 h;05:43:00;06:00
2026-03-01;ML BOURG (OM HANI);10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:49:00;06:00
2026-03-01;ML BOURG (CNSS;10 minutes Avant l’heure;1.0;tinja+cnss;;L'horaire 06 h;05:48:00;06:00
2026-03-01;MATEUR (JALTA);10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:51:00;06:00
2026-03-01;MATEUR CITÉ ENACER;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:50:00;06:00
2026-03-01;MATEUR TECHGUA +(GARRE ROUTIÈRE);10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:48:00;06:00
2026-03-01;K ANDALOUS 1;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:55:00;06:00
2026-03-01; ZHANA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:30:00;06:00
2026-03-01;BNI NAFAA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:57:00;06:00
2026-03-01;SIDI THABET;10 minutes Avant l’heure;1.0;vide pour faire le retour;;L'horaire 06 h;05:46:00;06:00
2026-03-01;OUED LIL;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:36:00;06:00
2026-03-01;BLAT;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:41:00;06:00
2026-03-01;BNI TOUN;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:46:00;06:00
2026-03-01;TESKRAYA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:35:00;06:00
2026-03-01;CITE TADHAMEN;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:45:00;06:00
2026-03-01;CITE ELBASSATINE;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:41:00;06:00
2026-03-01;7 NOVEMBRE STCI;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:44:00;06:00
2026-03-01;GARRE ROUTIÈRE TUNIS +HRIZA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;06:46;06:00
2026-03-01;GARRE ROUTIÈRE TUNIS +HRIZA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;06:30;06:00
2026-03-01;ML JEMIL EXT;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:44:00;06:00
2026-03-01;ML BOURG (SACEM) STCI;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:46;06:00
2026-03-01;ML BOURG (SACEM) STCI;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:56;06:00
2026-03-01;ML BOURG GUENGLA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:49:00;06:00
2026-03-01;JDAIDA STCI;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:46:00;06:00
2026-03-01;TBORBA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:33:00;06:00
2026-03-01;RAOUED+ BORJ TOUIL;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:46:00;06:00
2026-03-01;DAWAR HICHER;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:39:00;06:00
2026-03-01;JBAL LAHMER;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:41:00;06:00
2026-03-01;SIDI HASSINE;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:57:00;06:00
2026-03-01;SOUKRA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:38:00;06:00
2026-03-01;JARZOUNA (BEN HAMED);10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:45:00;14:00
2026-03-01;ML ABDERAHMEN;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:55:00;14:00
2026-03-01;ML BOURG (CNSS;10 minutes Avant l’heure;1.0;tinja+cnss;;L'horaire 14h;13:52:00;14:00
2026-03-01;MATEUR (JALTA);10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:52:00;14:00
2026-03-01;MATEUR CITÉ ENACER;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:42:00;14:00
2026-03-01;MATEUR TECHGUA +(GARRE ROUTIÈRE);10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:50:00;14:00
2026-03-01;K ANDALOUS 1;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:51:00;14:00
2026-03-01; ZHANA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:40:00;14:00
2026-03-01;BNI NAFAA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:39;14:00
2026-03-01;BNI NAFAA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:54;14:00
2026-03-01;SIDI THABET;10 minutes Avant l’heure;1.0;vide pour faire le retour;;L'horaire 14h;14:02:00;14:00
2026-03-01;OUED LIL;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:35:00;14:00
2026-03-01;BLAT;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:32:00;14:00
2026-03-01;BNI TOUN;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:38:00;14:00
2026-03-01;CITE TADHAMEN;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:33:00;14:00
2026-03-01;CITE ELBASSATINE;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:41:00;14:00
2026-03-01;7 NOVEMBRE STCI;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:48:00;14:00
2026-03-01;7 NOVEMBRE STCI;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:48:00;14:00
2026-03-01;GARRE ROUTIÈRE TUNIS +HRIZA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:48:00;14:00
2026-03-01;ML BOURG (SACEM) STCI;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:42;14:00
2026-03-01;ML BOURG (SACEM) STCI;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:52;14:00
2026-03-01;ML BOURG GUENGLA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:49:00;14:00
2026-03-01;JDAIDA STCI;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:54:00;14:00
2026-03-01;TBORBA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:38:00;14:00
2026-03-01;RAOUED+ BORJ TOUIL;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:55:00;14:00
2026-03-01;DAWAR HICHER;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:56:00;14:00
2026-03-01;JBAL LAHMER;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:35:00;14:00
2026-03-01;SIDI HASSINE;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:33:00;14:00
2026-03-01;SOUKRA;10 minutes Avant l’heure;1.0;;;L'horaire 14h;13:53:00;14:00
2026-03-02;JARZOUNA (BEN HAMED);10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:38:00;22:00
2026-03-02;ML ABDERAHMEN;10 minutes Avant l’heure;1.0;ml abderahmen +ml jemil inter;;L'horaire 22h;21:55:00;22:00
2026-03-02;ML BOURG (TRANSFAL);10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:45:00;22:00
2026-03-02;ML BOURG (OM HANI);10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:52:00;22:00
2026-03-02;ML BOURG (CNSS;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:50:00;22:00
2026-03-02;JARZOUNA (CITÉ);10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:49:00;22:00
2026-03-02;ML BOURG (CITÉ ENAJEH);10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:45:00;22:00
2026-03-02;ML BOURG JABANA+PHARMACIE CITÉ ENAJEH;10 minutes Avant l’heure;1.0;retour 14h;;L'horaire 22h;21:46:00;22:00
2026-03-02;MATEUR (JALTA);10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:54:00;22:00
2026-03-02;MATEUR CITÉ ENACER;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:46;22:00
2026-03-02;MATEUR CITÉ ENACER;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:48;22:00
2026-03-02;MATEUR TECHGUA +(GARRE ROUTIÈRE);10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:46:00;22:00
2026-03-02; ZHANA;10 minutes Avant l’heure;1.0;k andalous+zhana suite panne;;L'horaire 22h;22:00:00;22:00
2026-03-02;BNI NAFAA;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:44;22:00
2026-03-02;BNI NAFAA;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:46;22:00
2026-03-02;SIDI THABET;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:33:00;22:00
2026-03-02;OUED LIL;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:40:00;22:00
2026-03-02;BLAT;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:33:00;22:00
2026-03-02;BNI TOUN;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:43:00;22:00
2026-03-02;TESKRAYA;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:43:00;22:00
2026-03-02;CITE TADHAMEN;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:45:00;22:00
2026-03-02;CITE ELBASSATINE;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:45:00;22:00
2026-03-02;7 NOVEMBRE STCI;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:41;22:00
2026-03-02;7 NOVEMBRE STCI;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:44;22:00
2026-03-02;7 NOVEMBRE STCI;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:44:00;22:00
2026-03-02;GARRE ROUTIÈRE TUNIS +HRIZA;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:41;22:00
2026-03-02;GARRE ROUTIÈRE TUNIS +HRIZA;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:45;22:00
2026-03-02;ML JEMIL EXT;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:50:00;22:00
2026-03-02;ML BOURG (TINJA) STCI;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:48:00;22:00
2026-03-02;ML BOURG (SACEM) STCI;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:49;22:00
2026-03-02;ML BOURG (SACEM) STCI;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:50;22:00
2026-03-02;ML BOURG GUENGLA;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:48:00;22:00
2026-03-02;JDAIDA STCI;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:32:00;22:00
2026-03-02;TBORBA;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:30:00;22:00
2026-03-02;RAOUED+ BORJ TOUIL;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:48;22:00
2026-03-02;RAOUED+ BORJ TOUIL;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:53;22:00
2026-03-02;DAWAR HICHER;10 minutes Avant l’heure;1.0;sur plus suite désiquilibre entre les shifts;;L'horaire 22h;21:45;22:00
2026-03-02;DAWAR HICHER;10 minutes Avant l’heure;1.0;sur plus suite désiquilibre entre les shifts;;L'horaire 22h;21:46;22:00
2026-03-02;JBAL LAHMER;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:47:00;22:00
2026-03-02;SIDI HASSINE;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:42:00;22:00
2026-03-02;SOUKRA;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:30:00;22:00
2026-03-02;METLIN;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:30:00;22:00
2026-03-02;GHAR ELMILEH;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:38:00;22:00
2026-03-02;RAS EJBAL;10 minutes Avant l’heure;1.0;;;L'horaire 22h;21:43:00;22:00
2026-03-02;JARZOUNA (BEN HAMED);10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:50:00;06:00
2026-03-02;ML ABDERAHMEN;10 minutes Avant l’heure;1.0;ml abderahmen +ml jemil inter;;L'horaire 06 h;05:49:00;06:00
2026-03-02;ML BOURG (TRANSFAL);10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:48:00;06:00
2026-03-02;ML BOURG (OM HANI);10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:55:00;06:00
2026-03-02;ML BOURG (CNSS;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:53:00;06:00
2026-03-02;JARZOUNA (CITÉ);10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:43;06:00
2026-03-02;JARZOUNA (CITÉ);10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:53;06:00
2026-03-02;ML BOURG (CITÉ ENAJEH);10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:39:00;06:00
2026-03-02;ML BOURG JABANA+PHARMACIE CITÉ ENAJEH;10 minutes Avant l’heure;1.0;retour 14h;;L'horaire 06 h;05:53:00;06:00
2026-03-02;MATEUR (JALTA);10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:50:00;06:00
2026-03-02;MATEUR CITÉ ENACER;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:42;06:00
2026-03-02;MATEUR CITÉ ENACER;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:46;06:00
2026-03-02;MATEUR TECHGUA +(GARRE ROUTIÈRE);10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:48:00;06:00
2026-03-02;K ANDALOUS 1;10 minutes Avant l’heure;1.0;sur plus suite désiquilibre entre les shifts;;L'horaire 06 h;06:02:00;06:00
2026-03-02; ZHANA;10 minutes Avant l’heure;1.0;k andalous+zhana suite panne;;L'horaire 06 h;05:35:00;06:00
2026-03-02;BNI NAFAA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:50;06:00
2026-03-02;BNI NAFAA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:55;06:00
2026-03-02;BNI NAFAA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:50;06:00
2026-03-02;SIDI THABET;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:42:00;06:00
2026-03-02;OUED LIL;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:36;06:00
2026-03-02;OUED LIL;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;0535;06:00
2026-03-02;BLAT;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:46:00;06:00
2026-03-02;BNI TOUN;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;06:04:00;06:00
2026-03-02;TESKRAYA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:39;06:00
2026-03-02;TESKRAYA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:51;06:00
2026-03-02;CITE TADHAMEN;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;0550;06:00
2026-03-02;CITE TADHAMEN;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;;06:00
2026-03-02;CITE TADHAMEN;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:40;06:00
2026-03-02;CITE ELBASSATINE;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:36;06:00
2026-03-02;CITE ELBASSATINE;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:39;06:00
2026-03-02;7 NOVEMBRE STCI;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:40;06:00
2026-03-02;7 NOVEMBRE STCI;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:46;06:00
2026-03-02;7 NOVEMBRE STCI;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:41:00;06:00
2026-03-02;GARRE ROUTIÈRE TUNIS +HRIZA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:48;06:00
2026-03-02;GARRE ROUTIÈRE TUNIS +HRIZA;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:48;06:00
2026-03-02;ML JEMIL EXT;10 minutes Avant l’heure;1.0;;;L'horaire 06 h;05:48;06:00
